shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
f63162fe-77da-4362-9bfd-670f34f7c9fd,40.4153950760004,-86.8134845384052,1,26.7
17a88b33-a925-4f57-921d-3888aab37911,40.4605447030392,-86.9325343926271,3,511.85
c0d7aa31-c639-48bd-8b4f-ea1a8dfe3870,40.4165229449584,-86.8776282297151,21,3979.21
a347ba66-c983-4f5f-9910-7f93a4f9e742,40.3823194135618,-86.8874893717461,36,7706.47
06f74db6-9086-4f2c-8f2c-981b5c5a5a1a,40.4138139136919,-86.874625496544,19,3585.13
6fc9bc14-1795-4b90-89dd-9bd373fa4ab2,40.430805708814,-86.9103176540326,31,5189.32
2f24c6d2-3f4d-4496-aa26-f5d68b553f8c,40.4273872332208,-86.9219235731318,5,1051.2
146fbcfb-e121-436a-92ae-cb0a75b05372,40.4297811049092,-86.8871111802525,6,663.65
61d36eea-381d-428b-ae26-f2d758f9c323,40.4281918959732,-86.9307574290489,19,6452.68
6fc9bc14-1795-4b90-89dd-9bd373fa4ab2,40.4452802506256,-86.9138487824112,40,7417.65
3ee56318-fb12-4080-b885-3f00f42c3889,40.419998,-86.894208,51,10835.9
b9ab1d88-7011-46c9-a563-b58810a0eb30,40.3942324456115,-86.9002915561373,50,11715
df54a66b-1d80-45b2-9496-c004302eff77,40.468704,-86.94725,2,450.76
7861419d-ac08-4978-8d50-1de79147f42a,40.416861,-86.930462,2,163.85
47e1a071-8b9b-428f-924c-f29954468db1,40.4240411772753,-86.9138018437506,18,7399.93
3501c989-ea44-4a9e-a960-cd2195cb1f48,40.409679288249,-86.8699262660698,16,2977.51
b9ab1d88-7011-46c9-a563-b58810a0eb30,40.3978467224745,-86.8944684800189,53,12389.99
f5631747-1e26-43e7-b1b8-b1d1db2e9e39,40.3816971410332,-86.8692664426128,42,8344.3
28353004-fec2-4ee4-859b-6a1f752e3a88,40.4418443406728,-86.8744699284118,3,637.2
fbdfcfea-3655-4b8d-9f1d-54ff2f64bbc8,40.4200782132195,-86.8906356031081,37,8255.01
0cd5be5e-6217-4582-8f41-2ca2c8984197,40.442921,-86.942472,33,7595.96
53d05c93-4a7e-43d7-9dea-353b06f02a04,40.4181108127898,-86.8848393490815,38,6476.29
94887bab-c69d-4fd8-809c-e9da2d717d05,40.3661416689242,-86.8628264583842,51,11486.44
2c15a91c-1b19-4a36-ae6d-ca85ab2f054e,40.4182730864449,-86.8811808157671,24,4373.08
3394fb59-008a-448c-ac6c-efd8337ec95a,40.3936919804628,-86.9013818741668,41,9172.61
9b1f9e8d-d803-40e5-880f-820f8c8c9bad,40.3880687289279,-86.8699302893836,6,1594.06
3eac3341-ba0a-4fa5-b25c-290b2f8f9e7f,40.4246714964313,-86.8822818626333,11,1621.22
fbdfcfea-3655-4b8d-9f1d-54ff2f64bbc8,40.4247707381708,-86.8503541857215,18,4181.79
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.4249504461855,-86.847154310176,43,8749.06
6ac824d4-e5d0-4743-9efa-050a2a7035c9,40.3913919860954,-86.8463831750383,4,327.84
7e5bcc89-c591-4c40-a682-9490c17d6490,40.4554,-86.9158,12,2479.62
2c15a91c-1b19-4a36-ae6d-ca85ab2f054e,40.4138139136919,-86.874625496544,19,3585.13
fbdfcfea-3655-4b8d-9f1d-54ff2f64bbc8,40.4153883704775,-86.8134872206144,1,26.46
5e401337-9d28-4a28-bc5f-c6766840cc4c,40.4247854903213,-86.8555348727426,22,4019.42
b9ab1d88-7011-46c9-a563-b58810a0eb30,40.3819519509048,-86.8840896716171,26,6353.78
3ee56318-fb12-4080-b885-3f00f42c3889,40.4081826155295,-86.876806132603,37,8227.47
d96683a2-7a4e-4c32-81eb-48e520b12ff0,40.4321830232252,-86.858748159334,15,3149.95
6f8073c3-1bd7-41dd-bc1d-4beaf3d5f529,40.4246714964313,-86.8822818626333,11,1620.94
addcc1e5-06e9-4561-94bc-08c43323e2f6,40.4131715245945,-86.894162708173,58,12169.67
9766b88d-ec1c-4c84-b855-88314087989a,40.43448,-86.886769,3,753.81
f7679137-7008-44ce-852b-e6e64ff36224,40.4571678016882,-86.9026666523616,0,0
9ea307de-e0f3-4995-bfc7-0a59994b1d5e,40.4048446062115,-86.8636230745091,17,3598.79
2c6a92ab-a79b-487e-bdb8-2c4b2341b775,40.4200969886838,-86.8867638341644,5,729.02
f58e525e-0011-484c-abba-46cf25e978a1,40.443052675906,-86.9125666864256,29,5858.81
63bf7988-81b1-4a57-8ab4-0233f9044b48,40.46451,-86.899675,41,8978.36
580cd0be-953c-4115-8301-ee79b76f3661,40.4062487427144,-86.8767015264452,16,2981.76
c8c7121c-616c-47b6-bed0-eb56731f9a8a,40.4352179429065,-86.9058812800575,22,5001.58
528a9693-c87a-48d5-9ff7-4a1ddb840396,40.458653745571,-86.9245735957964,16,4311.06
0d22d965-dbae-42fd-9252-4e45d14ca76a,40.4031025113524,-86.8278128998168,6,2618.35
a6b6415e-8888-40ca-b70d-4d5f8faa7f29,40.4270640270152,-86.9094673937242,14,2205.8
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.4320475716619,-86.8775973843096,16,2855.59
92365c4a-4bfd-4943-9183-02d3b27a0d01,40.4423566426251,-86.9421648646691,12,1612.3
f5631747-1e26-43e7-b1b8-b1d1db2e9e39,40.39168,-86.84966,62,12799.93
727b23cd-53a5-47cf-b5f2-e2905a56136d,40.4386927448924,-86.9377915226097,8,3378.75
63bf7988-81b1-4a57-8ab4-0233f9044b48,40.4362814388443,-86.9058531168612,19,4319.87
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.3818647791066,-86.8660410860801,17,3784.97
8adb4399-297d-4448-b593-285b0a2a427f,40.42657720605,-86.9037006439984,23,3832.75
47e1a071-8b9b-428f-924c-f29954468db1,40.4242423429634,-86.9281932370778,15,6182.19
74cf65ae-c010-43da-ad0a-3ee6af32370c,40.431596,-86.928791,15,3437.41
28353004-fec2-4ee4-859b-6a1f752e3a88,40.4218417657519,-86.8931032355489,22,4118.01
f58e525e-0011-484c-abba-46cf25e978a1,40.4302129405864,-86.916647667685,17,3197.29
7861419d-ac08-4978-8d50-1de79147f42a,40.4242503895909,-86.9305535811516,5,985.07
b5ead823-3c19-4d85-b487-03c38faadf38,40.4257966831801,-86.8824427951838,8,1282.55
eadf53d7-3cf5-44f5-922f-0a904da3b1bf,40.4181550692412,-86.8930402036333,23,4561.97
9766b88d-ec1c-4c84-b855-88314087989a,40.4365550241801,-86.8861107162303,5,991.09
022f91d5-beef-4f92-a267-dd9e20ff64e4,40.4212570441518,-86.9264498011142,11,1753.62
92365c4a-4bfd-4943-9183-02d3b27a0d01,40.446772,-86.940462,9,747.13
580cd0be-953c-4115-8301-ee79b76f3661,40.381792359459,-86.8586636697449,44,8814.69
9b1f9e8d-d803-40e5-880f-820f8c8c9bad,40.4165229449584,-86.8776282297151,25,5995.51
28353004-fec2-4ee4-859b-6a1f752e3a88,40.4397723340852,-86.8794507908494,5,1117.25
6fc9bc14-1795-4b90-89dd-9bd373fa4ab2,40.4606895423346,-86.9212516797335,49,9642.4
260931e0-53bc-4a75-a9d1-b36078bf965e,40.3954662618319,-86.8832568456684,22,4790.36
bc8e8277-d971-4f58-8a16-b7ca8dd356ee,40.4442341890475,-86.9201828193774,13,2850.65
53d05c93-4a7e-43d7-9dea-353b06f02a04,40.4187934350248,-86.8848769000099,39,6552.21
7e5bcc89-c591-4c40-a682-9490c17d6490,40.4282911377127,-86.9191971075056,31,7008.8
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.3935551877949,-86.8367580674146,16,2182.27
63fef74e-f48d-4147-b8e0-4e1d568310ae,40.366119,-86.862619,5,412.69
4cf959ac-7a82-4be8-b57e-95e106d45096,40.4255754009232,-86.9080873971038,20,6766.54
c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,40.4323506612987,-86.8680178742419,61,10482.53
9bde8dbc-c065-4027-9a41-f1810f2fb8f8,40.4362532756479,-86.8815134097048,7,1581.87
0fd5d829-09b3-4078-acde-7429ffc85e73,40.4304100829607,-86.913209075523,10,1711.99
f5dfaded-5f18-44e6-baf6-c1bffc8ee5b8,40.421839,-86.894279,51,10836.93
f7679137-7008-44ce-852b-e6e64ff36224,40.436906393582,-86.8972539542469,12,2522.85
a347ba66-c983-4f5f-9910-7f93a4f9e742,40.4200272512452,-86.8954917428191,1,88.05
9b1f9e8d-d803-40e5-880f-820f8c8c9bad,40.3951685366135,-86.8763595447754,15,2905.95
fc4537ab-7936-4701-ba96-f78dfff76d35,40.3929409618939,-86.9098724073096,45,10812.61
260931e0-53bc-4a75-a9d1-b36078bf965e,40.4172981034099,-86.8930616613067,3,504.32
63fef74e-f48d-4147-b8e0-4e1d568310ae,40.3823140491434,-86.8873056404177,20,4196.21
5e401337-9d28-4a28-bc5f-c6766840cc4c,40.4166,-86.8251,42,8162.41
9b1f9e8d-d803-40e5-880f-820f8c8c9bad,40.3910339111706,-86.8710715693874,9,2013.18
7e5bcc89-c591-4c40-a682-9490c17d6490,40.4314078647737,-86.9192118596561,30,6662.47
17a88b33-a925-4f57-921d-3888aab37911,40.4352179429065,-86.9058812800575,21,4997.98
94887bab-c69d-4fd8-809c-e9da2d717d05,40.393396,-86.913419,23,4639.67
719a75ff-363e-4b35-af90-f051e84d03f8,40.4102210945023,-86.8648998060763,21,6752.46
3eac3341-ba0a-4fa5-b25c-290b2f8f9e7f,40.4285902040357,-86.8728887661033,20,3216.35
a3f7e3bc-9116-47f6-995a-36eb8b0bd3a7,40.4223527265997,-86.9305415112103,24,5003.75
6fc9bc14-1795-4b90-89dd-9bd373fa4ab2,40.4220590246951,-86.9042612257159,11,1410.49
f5dfaded-5f18-44e6-baf6-c1bffc8ee5b8,40.4220818234731,-86.9123024888219,37,8261.65
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.4029335321744,-86.8385658763984,25,3350.25
b7b23162-ed2f-4fde-9802-07b56e05c85d,40.4167898247713,-86.8140719422145,18,5178.34
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.392986,-86.848269,73,15317.31
828c66cd-6de9-4f27-b1f7-75fc65645064,40.419049586001,-86.8616865194849,15,2871.37
2c15a91c-1b19-4a36-ae6d-ca85ab2f054e,40.4051584246849,-86.8636633076467,13,2247.23
5e401337-9d28-4a28-bc5f-c6766840cc4c,40.4199803125847,-86.8819130588718,7,1140.35
92573703-921e-4232-b2c7-3c8b2b1f8a4a,40.4221153510878,-86.910316312928,6,1697.74
310c2506-8414-40ca-b304-b19618f5ed19,40.443052675906,-86.9125666864256,30,5850.06
63bf7988-81b1-4a57-8ab4-0233f9044b48,40.45314,-86.903269,35,7670.9
5e4a1d70-5756-41a5-9b0e-2f457251174b,40.4265141741344,-86.91029351415,9,1991.61
bc8e8277-d971-4f58-8a16-b7ca8dd356ee,40.424095,-86.911233,0,0
2c6a92ab-a79b-487e-bdb8-2c4b2341b775,40.4217465473262,-86.8867557875368,6,912.32
348b0c01-e2e6-42fc-ada8-ba99e7980d2f,40.4172981034099,-86.8930616613067,3,504.04
719a75ff-363e-4b35-af90-f051e84d03f8,40.4102170711885,-86.8605385339581,19,6383.45
7e5bcc89-c591-4c40-a682-9490c17d6490,40.4327087362235,-86.9058021548869,22,5276.88
4aecdd6a-754a-4704-80e5-9b2c34b83cc2,40.4460956422147,-86.9374830685546,41,8706.09
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.4030341150185,-86.8386074506406,54,10813.81
a6b6415e-8888-40ca-b70d-4d5f8faa7f29,40.4332974811374,-86.9273912565345,3,309.97
b9ab1d88-7011-46c9-a563-b58810a0eb30,40.3673030654969,-86.8626601614154,14,2979.3
74cf65ae-c010-43da-ad0a-3ee6af32370c,40.420070166592,-86.8998020529629,28,6920.84
94887bab-c69d-4fd8-809c-e9da2d717d05,40.3671005587042,-86.8761328981002,45,10257.8
3ee56318-fb12-4080-b885-3f00f42c3889,40.3951685366135,-86.8763595447754,30,6066.17
146fbcfb-e121-436a-92ae-cb0a75b05372,40.4228060199503,-86.8869609765387,10,1438.84
d051090e-23be-4481-bb10-0053a0a7e477,40.3914362425468,-86.8439986910819,9,977.84
6fc9bc14-1795-4b90-89dd-9bd373fa4ab2,40.4373275004224,-86.906149500975,36,6305.93
f5631747-1e26-43e7-b1b8-b1d1db2e9e39,40.3881693117719,-86.8751203641367,34,6923.26
f5631747-1e26-43e7-b1b8-b1d1db2e9e39,40.4046085718041,-86.8742365762136,17,3260.75
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.4206991446435,-86.89494,86,14063.68
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.39168,-86.84966,0,0
2f24c6d2-3f4d-4496-aa26-f5d68b553f8c,40.4255,-86.91495,0,0
5e4a1d70-5756-41a5-9b0e-2f457251174b,40.429638947823,-86.911990011453,11,2384.89
9a7fda5b-d7fd-47de-9bd3-54c5f06c3d53,40.4460393158221,-86.9366649947563,9,3474.01
4a0b5f4f-a628-43d4-adbe-3e4c971f883c,40.4359850547305,-86.9186553012523,0,0
7e445997-59a3-46db-8b49-4c619faccbc9,40.3951685366135,-86.8763595447754,4,1071.81
c8c7121c-616c-47b6-bed0-eb56731f9a8a,40.4308580118929,-86.905743146285,24,5486.19
d8bebeb5-1c54-4eee-b5b0-cdd545d80539,40.4027632118918,-86.8588675176422,23,5154.11
6fc9bc14-1795-4b90-89dd-9bd373fa4ab2,40.424095,-86.911233,24,3356.12
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.4280068235401,-86.8453022447409,40,8332.03
c7efbf06-c735-4da8-b183-741510b72f8f,40.4265141741344,-86.91029351415,30,9280.38
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.432322,-86.888479,17,3395.58
fbdfcfea-3655-4b8d-9f1d-54ff2f64bbc8,40.4188792657184,-86.8774592505371,31,7117.01
53c24100-50c8-47b1-b1af-1bc4883aa139,40.420008475781,-86.8955078360741,40,8669.32
727b23cd-53a5-47cf-b5f2-e2905a56136d,40.4358992240369,-86.9358160755525,7,3026.23
7e5bcc89-c591-4c40-a682-9490c17d6490,40.4352179429065,-86.9058812800575,21,4997.98
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.4226598395502,-86.8906315797944,6,694.08
fbdfcfea-3655-4b8d-9f1d-54ff2f64bbc8,40.4249464228717,-86.854750326559,19,4554.18
b2adabf9-5f29-49b5-953f-622bf41169b6,40.4334946235117,-86.9273483411877,28,4541.19
94887bab-c69d-4fd8-809c-e9da2d717d05,40.3870012096763,-86.9121241219118,26,5374.94
348b0c01-e2e6-42fc-ada8-ba99e7980d2f,40.4173128555603,-86.8837141623327,7,1294.9
61d36eea-381d-428b-ae26-f2d758f9c323,40.4460393158221,-86.9366649947563,9,3472.97
74cf65ae-c010-43da-ad0a-3ee6af32370c,40.4483661322812,-86.9402430617954,3,193.71
94887bab-c69d-4fd8-809c-e9da2d717d05,40.3661510566563,-86.860613635815,53,11673.81
c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,40.4218417657519,-86.8931032355489,83,15536.13
8e4b831a-3dfa-4228-9215-58d0faacf5b0,40.412350768587,-86.8729289992409,18,3368.25
d8bebeb5-1c54-4eee-b5b0-cdd545d80539,40.402955,-86.809744,39,10121.53
c75e0b4b-1197-4ad8-9e85-cb47a54ffca1,40.42533,-86.91364,20,3299.31
17a88b33-a925-4f57-921d-3888aab37911,40.4240411772753,-86.9138018437506,35,7929.04
c3b28356-ec91-45f0-b1ac-5cc5d27bda06,40.4233344151577,-86.8906288975852,7,769.04
63bf7988-81b1-4a57-8ab4-0233f9044b48,40.473144,-86.8891456359116,51,10951.32
3ee56318-fb12-4080-b885-3f00f42c3889,40.3880687289279,-86.8699302893836,21,4754.28
c7efbf06-c735-4da8-b183-741510b72f8f,40.4420615996159,-86.9420307542104,15,4627.35
a347ba66-c983-4f5f-9910-7f93a4f9e742,40.420031,-86.8942378100298,2,194.13
b9ab1d88-7011-46c9-a563-b58810a0eb30,40.3846985330998,-86.9066859428099,40,9140.37
5e401337-9d28-4a28-bc5f-c6766840cc4c,40.4247465982882,-86.8592752134368,21,3702.99
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.4206589115059,-86.8459996191263,40,6678.51
8ceebedf-7319-4de2-80f2-ccf2be81656d,40.424262,-86.92907970721,21,3939.91
d8bebeb5-1c54-4eee-b5b0-cdd545d80539,40.403103,-86.827813,38,8592.47
0cd5be5e-6217-4582-8f41-2ca2c8984197,40.4252615824498,-86.895430052008,11,1537.93
727b23cd-53a5-47cf-b5f2-e2905a56136d,40.4242946460423,-86.9297864693276,3,1569.8
9bde8dbc-c065-4027-9a41-f1810f2fb8f8,40.4228060199503,-86.8869609765387,18,3496.9
63fef74e-f48d-4147-b8e0-4e1d568310ae,40.3816864121965,-86.8828357388279,17,3808.63
a6b6415e-8888-40ca-b70d-4d5f8faa7f29,40.4352662226716,-86.9249155774662,0,0
92365c4a-4bfd-4943-9183-02d3b27a0d01,40.4472382633232,-86.9393780493366,33,11026.88
0d22d965-dbae-42fd-9252-4e45d14ca76a,40.4030475260644,-86.8345854779831,8,3191.47
9daca57c-6552-4bc9-ad4e-ada819b856c3,40.4334248860732,-86.927191431951,10,2313.09
4a0b5f4f-a628-43d4-adbe-3e4c971f883c,40.42533,-86.91364,17,2632.55
6a4dddf3-857a-4304-8364-2d101bea8c71,40.4242128386624,-86.916608775652,21,3118.5
580cd0be-953c-4115-8301-ee79b76f3661,40.3819412220682,-86.8453934398528,46,9938.08
022f91d5-beef-4f92-a267-dd9e20ff64e4,40.4242731883689,-86.9305455345241,15,2331.73
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.4081826155295,-86.876806132603,37,8226.93
146fbcfb-e121-436a-92ae-cb0a75b05372,40.434071,-86.88745,2,182.95
17a88b33-a925-4f57-921d-3888aab37911,40.4220120860345,-86.9076595847404,39,8656.08
17a88b33-a925-4f57-921d-3888aab37911,40.457538,-86.934027,0,0
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.4218954099354,-86.8892971807299,81,13478.37
6cf8d7f3-d796-448e-93a9-3463ced8703f,40.4242638006368,-86.9307011026562,10,2155.75
3501c989-ea44-4a9e-a960-cd2195cb1f48,40.418282474177,-86.8794977295099,23,4230.69
719a75ff-363e-4b35-af90-f051e84d03f8,40.4005,-86.8047,1,126.83
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.3982866047792,-86.8383338653048,23,2839.02
c7efbf06-c735-4da8-b183-741510b72f8f,40.4478927223618,-86.9232043280127,7,2038.88
485246bf-8717-4ca3-a5ee-36cefac667cc,40.467568,-86.945447,23,7181.73
c8c7121c-616c-47b6-bed0-eb56731f9a8a,40.4207286489444,-86.901254469231,43,9382.37
9b1f9e8d-d803-40e5-880f-820f8c8c9bad,40.4063439611402,-86.8767417595829,21,4860.87
484c7f00-8367-41c4-9ab6-5e78dd4bc0c4,40.4265141741344,-86.91029351415,6,1278.98
4aecdd6a-754a-4704-80e5-9b2c34b83cc2,40.4458475378661,-86.9617651082137,47,10759.76
d9ff9ba0-fefa-401f-bbc1-9835e032b962,40.4521225662305,-86.9216633988418,23,4685.68
4cf959ac-7a82-4be8-b57e-95e106d45096,40.4668224136128,-86.9454612997449,5,796.31
9a7fda5b-d7fd-47de-9bd3-54c5f06c3d53,40.4448484149485,-86.9437218870951,13,4285.45
348b0c01-e2e6-42fc-ada8-ba99e7980d2f,40.4138300069469,-86.874748878166,12,2225.63
f58e525e-0011-484c-abba-46cf25e978a1,40.460649309197,-86.9184152435312,38,8113.94
4cf959ac-7a82-4be8-b57e-95e106d45096,40.4368259273068,-86.9156619558133,14,5308.24
b7b23162-ed2f-4fde-9802-07b56e05c85d,40.4188792657184,-86.8774592505371,46,12083.49
0cd5be5e-6217-4582-8f41-2ca2c8984197,40.427552189085,-86.9069179539036,16,2561.91
c8c7121c-616c-47b6-bed0-eb56731f9a8a,40.46043,-86.91838,8,1708.71
63fef74e-f48d-4147-b8e0-4e1d568310ae,40.3952718016667,-86.8967094657844,43,9608.14
f7679137-7008-44ce-852b-e6e64ff36224,40.4440853264383,-86.8996733069225,8,1551.47
63bf7988-81b1-4a57-8ab4-0233f9044b48,40.4715068919365,-86.8885582321023,53,11152.21
c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,40.4029335321744,-86.8385658763984,25,3351.11
eadf53d7-3cf5-44f5-922f-0a904da3b1bf,40.4181108127898,-86.8838214506996,37,6418.43
d9ff9ba0-fefa-401f-bbc1-9835e032b962,40.4339894911045,-86.9151268550829,10,2252.92
828c66cd-6de9-4f27-b1f7-75fc65645064,40.4204094660526,-86.8604714787287,17,3108
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.4230286433118,-86.8470899371558,43,6964.77
310c2506-8414-40ca-b304-b19618f5ed19,40.4389354848227,-86.9074436669018,28,5218.11
06f74db6-9086-4f2c-8f2c-981b5c5a5a1a,40.4051584246849,-86.8636633076467,13,2247.23
28353004-fec2-4ee4-859b-6a1f752e3a88,40.4228060199503,-86.8869609765387,18,3496.9
53c24100-50c8-47b1-b1af-1bc4883aa139,40.4167898247713,-86.8140719422145,3,213.89
0615f22b-e3b2-4b51-b7c1-e0a4027d98f7,40.4388362430832,-86.9173906396264,17,5841.05
260931e0-53bc-4a75-a9d1-b36078bf965e,40.3931206699086,-86.8860503665239,25,5284.32
d9ff9ba0-fefa-401f-bbc1-9835e032b962,40.4585866903416,-86.924490447312,26,5650.71
f5dfaded-5f18-44e6-baf6-c1bffc8ee5b8,40.4569331083854,-86.9157102355784,11,2309.09
3c7051e7-8a7b-4508-a68f-e3e309d32839,40.4182113956339,-86.8867906562561,16,4408
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.3909923369284,-86.8432449903038,7,604.15
c7efbf06-c735-4da8-b183-741510b72f8f,40.426570500527,-86.9055245462373,34,9872.56
74cf65ae-c010-43da-ad0a-3ee6af32370c,40.446042,-86.944403,40,12636.21
3ee56318-fb12-4080-b885-3f00f42c3889,40.4046501460463,-86.8741869553439,35,7736.46
6cf8d7f3-d796-448e-93a9-3463ced8703f,40.4199253272966,-86.930652822891,12,2638.25
719a75ff-363e-4b35-af90-f051e84d03f8,40.4182623576082,-86.8797176706623,29,8835.18
9bde8dbc-c065-4027-9a41-f1810f2fb8f8,40.4256585494076,-86.886885,16,3179.64
2c6a92ab-a79b-487e-bdb8-2c4b2341b775,40.4256585494076,-86.8868845335772,9,1347.2
6cf8d7f3-d796-448e-93a9-3463ced8703f,40.4189852129808,-86.9242490484863,20,3277.4
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.3914362425468,-86.8439986910819,9,977.74
63fef74e-f48d-4147-b8e0-4e1d568310ae,40.3835264076904,-86.8902694815558,22,4482.67
310c2506-8414-40ca-b304-b19618f5ed19,40.4302129405864,-86.916647667685,18,3188.54
4aecdd6a-754a-4704-80e5-9b2c34b83cc2,40.423943,-86.908086,21,3343.53
146fbcfb-e121-436a-92ae-cb0a75b05372,40.4354445895818,-86.8864996365606,0,0
c0d7aa31-c639-48bd-8b4f-ea1a8dfe3870,40.392986,-86.848269,4,293.82
d45ac4fb-f0f7-43ef-bc57-4c01a5c06d08,40.4290502029091,-86.9215319705922,27,5059.55
d45ac4fb-f0f7-43ef-bc57-4c01a5c06d08,40.416861,-86.930462,15,2742.33
d45ac4fb-f0f7-43ef-bc57-4c01a5c06d08,40.416861,-86.930462,18,2971.64
d45ac4fb-f0f7-43ef-bc57-4c01a5c06d08,40.433282,-86.926174,32,5899.67
d45ac4fb-f0f7-43ef-bc57-4c01a5c06d08,40.4242423429634,-86.9281932370778,21,3994.97
d45ac4fb-f0f7-43ef-bc57-4c01a5c06d08,40.420469815759,-86.9218538356932,8,1350.59
d45ac4fb-f0f7-43ef-bc57-4c01a5c06d08,40.4218645645299,-86.9273416356648,12,1854.86
d45ac4fb-f0f7-43ef-bc57-4c01a5c06d08,40.4209137213775,-86.9245990767836,10,1592.48
d45ac4fb-f0f7-43ef-bc57-4c01a5c06d08,40.4242477073817,-86.9190147172817,4,698.61
d45ac4fb-f0f7-43ef-bc57-4c01a5c06d08,40.4224170996199,-86.9303577798818,14,2124.87
d45ac4fb-f0f7-43ef-bc57-4c01a5c06d08,40.42533,-86.91364,0,0
d45ac4fb-f0f7-43ef-bc57-4c01a5c06d08,40.4352662226716,-86.9249155774662,35,6295.66
d45ac4fb-f0f7-43ef-bc57-4c01a5c06d08,40.422417,-86.930358,19,3589.09
d45ac4fb-f0f7-43ef-bc57-4c01a5c06d08,40.4234269513742,-86.9218873633079,6,1021.98
d45ac4fb-f0f7-43ef-bc57-4c01a5c06d08,40.4343261083559,-86.9255968585966,34,6176.36
74cf65ae-c010-43da-ad0a-3ee6af32370c,40.431104775137,-86.932587,37,10684.04
d8bebeb5-1c54-4eee-b5b0-cdd545d80539,40.4172913978869,-86.8942364689253,2,400.29
5e401337-9d28-4a28-bc5f-c6766840cc4c,40.4176789771127,-86.831146885821,32,6869.61
022f91d5-beef-4f92-a267-dd9e20ff64e4,40.4313729960545,-86.9214917374546,23,3853.45
c7efbf06-c735-4da8-b183-741510b72f8f,40.4252387836718,-86.8937536712738,38,10889.53
c75e0b4b-1197-4ad8-9e85-cb47a54ffca1,40.4194304597038,-86.9239553465817,0,0
53d05c93-4a7e-43d7-9dea-353b06f02a04,40.4190965246616,-86.8919485444992,32,5596.72
c3b28356-ec91-45f0-b1ac-5cc5d27bda06,40.4289844887844,-86.8450460937647,35,6438.28
b9ab1d88-7011-46c9-a563-b58810a0eb30,40.359691,-86.856995,7,1750.19
3c7051e7-8a7b-4508-a68f-e3e309d32839,40.4218524945886,-86.893057637993,22,5336.15
7e445997-59a3-46db-8b49-4c619faccbc9,40.420031,-86.89306,21,5137.52
5e4a1d70-5756-41a5-9b0e-2f457251174b,40.420137,-86.92325,1,98.61
c3b28356-ec91-45f0-b1ac-5cc5d27bda06,40.4320730526491,-86.8568853650621,32,5090.65
bf663516-186c-4a62-aa3e-9147a59a3f5b,40.457538,-86.934027,51,10930.5
146fbcfb-e121-436a-92ae-cb0a75b05372,40.43448,-86.886769,1,109.58
5e401337-9d28-4a28-bc5f-c6766840cc4c,40.4174389193916,-86.8437143769094,30,5806.03
9bde8dbc-c065-4027-9a41-f1810f2fb8f8,40.4332974811374,-86.8814745176717,8,1910.33
5e4a1d70-5756-41a5-9b0e-2f457251174b,40.420234,-86.921934,3,313.55
5e401337-9d28-4a28-bc5f-c6766840cc4c,40.4200218868269,-86.8928752477691,2,212.81
63fef74e-f48d-4147-b8e0-4e1d568310ae,40.4181550692412,-86.8930402036333,63,12818.6
3501c989-ea44-4a9e-a960-cd2195cb1f48,40.4165229449584,-86.8776282297151,21,3979.21
9daca57c-6552-4bc9-ad4e-ada819b856c3,40.433282,-86.926174,9,2225.58
fc4537ab-7936-4701-ba96-f78dfff76d35,40.366119,-86.862619,13,2847.68
4590b8b2-3c4c-4a99-8862-fe6f5e15ef95,40.4607378220998,-86.9307171959112,3,800.42
3394fb59-008a-448c-ac6c-efd8337ec95a,40.3673030654969,-86.8626601614154,6,544.31
fc4537ab-7936-4701-ba96-f78dfff76d35,40.367241,-86.8656226614489,15,3230.21
0428a67a-0ab2-456c-8003-cc3a09250507,40.433990832209,-86.9267314330775,2,214.84
63fef74e-f48d-4147-b8e0-4e1d568310ae,40.417298,-86.893062,62,12723.34
3394fb59-008a-448c-ac6c-efd8337ec95a,40.4163888344997,-86.8930294747966,61,12629.48
fc4537ab-7936-4701-ba96-f78dfff76d35,40.4164062688593,-86.8930066760186,69,15064.59
