route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
a58524c6-1012-4a58-a65d-9ca2cd2b10d4,a7badaf7-5e70-48a1-a1e7-16896bd58cef,cafe65ab-c76e-4f81-82ff-3ba775162d52,f5631747-1e26-43e7-b1b8-b1d1db2e9e39,"Lafayette Square to Ivy Tech & Tippecanoe Mall",1,579ecf98-ac3f-4af7-9289-69530a139b2d
5dda9dcd-6fde-4700-9d66-5d3d73872adc,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,27c1e369-055e-4587-b016-df122e9d9be2,4aecdd6a-754a-4704-80e5-9b2c34b83cc2,"Purdue West to Campus & Klondike Rd & WL Walmart",0,90b3fadf-0a31-4219-a7f6-c3fd16ab36f8
64ba5592-c5b9-48ef-8e9e-9ed499b067ed,a7badaf7-5e70-48a1-a1e7-16896bd58cef,d38eaa82-7912-401f-8991-76c3e1c5a5d5,d9ff9ba0-fefa-401f-bbc1-9835e032b962,"Purdue to Northwestern, Yeager & Shining Armor",0,403211e4-9bc5-48b2-be12-9a2164638b7a
f9f6f42f-13ff-4326-8592-5e205b0eeb6b,81ffce56-5294-48f9-b870-e510c336fbb1,4884cdc1-b24d-4480-887a-7459c996e46e,fbdfcfea-3655-4b8d-9f1d-54ff2f64bbc8,"South St to CityBus Center",0,6aeb7096-f8f9-414e-9af7-a440c60c1916
35fd93f1-05f6-4e70-acac-d4731d9542bc,a7badaf7-5e70-48a1-a1e7-16896bd58cef,a9420b47-b81f-47a1-8770-704db1c63808,3eac3341-ba0a-4fa5-b25c-290b2f8f9e7f,"Union to Union St & Underwood St (+Howarth Center)",0,93e7393b-3b99-47f2-80d8-936cdf1332eb
f6f23df7-ffc1-42a7-9d2d-8a383a137929,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,3b65fdf6-975d-4574-8422-d72047e283e5,06f74db6-9086-4f2c-8f2c-981b5c5a5a1a,"Tippecanoe Mall to CityBus Center",0,a845bd0d-bd23-4a81-9249-1a1024c065e4
6cfac98b-118b-4cea-985f-010d6a53d05b,a7badaf7-5e70-48a1-a1e7-16896bd58cef,3e71a938-8c8a-4b81-964d-85e4759f2bfb,0428a67a-0ab2-456c-8003-cc3a09250507,"Black Loop from Tower Acres to Campus",0,32dac1c2-dee3-4f64-b386-922c01d0d954
64ba5592-c5b9-48ef-8e9e-9ed499b067ed,b71be945-f50e-4364-bf1f-6b7bc90a7769,0ad846cb-5cff-4b80-881b-52ca79e7558e,528a9693-c87a-48d5-9ff7-4a1ddb840396,"Northwestern to Yeager and Purdue",1,26f5f1e2-8e97-464c-afa0-caec1ced1e5f
89b25b67-87df-413b-82b1-003f39e52665,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,c8c45527-fdf7-4515-b941-9b80f3667601,310c2506-8414-40ca-b304-b19618f5ed19,"Salisbury to Campus & WL Walmart",1,52a7abee-b302-4d1a-b0b8-6957c80855b0
43c32665-1947-4a28-8041-3f68feab4a2e,b71be945-f50e-4364-bf1f-6b7bc90a7769,bcc15e09-56fe-4554-8cf7-7555a4487549,9daca57c-6552-4bc9-ad4e-ada819b856c3,"Tower Acres Loop from Campus to Tower Acres",1,95b5e1d3-322b-40a3-aa5f-6d6d6a6242e6
f9f6f42f-13ff-4326-8592-5e205b0eeb6b,b71be945-f50e-4364-bf1f-6b7bc90a7769,c1932304-c898-4945-abd1-df22a54536c5,828c66cd-6de9-4f27-b1f7-75fc65645064,"CityBus Center to Walmart & Meijer",1,1caceba5-8f7d-4404-bf95-9a1285f7ecbc
f9f6f42f-13ff-4326-8592-5e205b0eeb6b,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,7c095c4f-0653-4fc7-ad9b-7542f4f8b0cd,828c66cd-6de9-4f27-b1f7-75fc65645064,"CityBus Center to Walmart & Meijer",1,1ebe55fe-b025-4bfe-9e77-c777622c78bc
530043d6-a2a6-43f9-be35-b11cf91743bc,a3c2dfaa-9e17-4e52-a6a6-15f5d18690f8,c577e0fe-0ad6-493b-8143-4a5e7fb54ae6,37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,"Market Square to CityBus Center",1,87d3d905-b523-407d-b638-3a1d942d8ecf
5dda9dcd-6fde-4700-9d66-5d3d73872adc,db65d240-3584-4366-8c42-faf0370442cd,400190dd-70f8-424a-8228-3d489072eb71,9a7fda5b-d7fd-47de-9bd3-54c5f06c3d53,"Purdue West to Campus & CityBus Center",1,4eef19ba-90c9-4e44-849e-52b02ebf5098
859ef4b8-cf3a-4a8f-ae1f-60ac8a4a3e0b,a7badaf7-5e70-48a1-a1e7-16896bd58cef,a86966e8-539d-448c-a3d9-936fb77a9491,8a374ec5-265a-4d89-8f85-2cc7b4bd8fed,"Bronze Loop from Campus to Riverwalk",1,439ee371-7ba1-43b5-bdfa-fe1baf5ca94e
617e32b0-900c-4a4c-a049-4c82422ccdf2,a7badaf7-5e70-48a1-a1e7-16896bd58cef,3ded3524-54cb-4ff9-abc3-a5ea1bc47da8,f74e88b8-ee5b-417b-b2af-748b8bb4505f,"Silver Loop to/from Dorms & Dining Halls & Campus",0,8f00266a-7147-489c-9516-02077e90e494
df6be418-4504-4a4e-84db-262314a5d83d,a7badaf7-5e70-48a1-a1e7-16896bd58cef,ea71d166-ddc5-4bd0-99a4-9a976fd31833,3842dd59-57d2-45dc-9e3d-ed2a6b120608,"Connector to West Lafayette & Campus",0,7071b1a8-da8d-407c-b4de-097bfdac6fa3
530043d6-a2a6-43f9-be35-b11cf91743bc,81ffce56-5294-48f9-b870-e510c336fbb1,bcd79201-9f0d-47ee-b504-de66b2145408,c3b28356-ec91-45f0-b1ac-5cc5d27bda06,"Market Square to Tippecanoe Mall",0,8e42b0b4-8eef-4bb6-8daf-0bc41b79bfb7
1b56151f-b6a8-43b3-86bf-5e3b80adef63,a7badaf7-5e70-48a1-a1e7-16896bd58cef,f918d467-9f6e-41a5-81f2-6e2b14852dc3,92365c4a-4bfd-4943-9183-02d3b27a0d01,"to/from Village West, Cottage Apts, & Purdue Univ",0,9522c907-c223-4996-b44c-b471fe9227e2
87f0662c-8578-408d-b29b-89bc2e64cce9,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,f213f8b5-0fe7-418f-9393-e0fe879d8cf4,63fef74e-f48d-4147-b8e0-4e1d568310ae,"4th Street to CityBus Center",1,d38af92c-17cb-45ac-ae4c-66f61b09e848
efb80edd-b57f-498f-9b39-a54091b381ce,b71be945-f50e-4364-bf1f-6b7bc90a7769,8d980cf7-4d9c-4eca-8849-86f119b41484,4a0b5f4f-a628-43d4-adbe-3e4c971f883c,"Ross Ade Loop to/from Ross Ade Lot & Campus",0,c08abba8-bd5a-422c-b8ad-c495ee75a268
a58524c6-1012-4a58-a65d-9ca2cd2b10d4,b71be945-f50e-4364-bf1f-6b7bc90a7769,773183c6-e1bc-4e63-80f0-49c56d8ec782,3ee56318-fb12-4080-b885-3f00f42c3889,"Lafayette Square to CityBus Center",0,1825d0d4-ca9e-4bb6-8bf7-2f43cd2b157a
89b25b67-87df-413b-82b1-003f39e52665,a7badaf7-5e70-48a1-a1e7-16896bd58cef,b9e2aa6a-2639-4e30-a1ca-51d0ee8bc036,c8c7121c-616c-47b6-bed0-eb56731f9a8a,"Salisbury to CityBus Center",0,9e547547-e774-49fb-a482-74e15e483187
89b25b67-87df-413b-82b1-003f39e52665,a7badaf7-5e70-48a1-a1e7-16896bd58cef,658a6cd4-9ad7-4031-a1b6-4d7d6d9d6fcf,c8c7121c-616c-47b6-bed0-eb56731f9a8a,"Salisbury to CityBus Center",0,9ab07e50-f5f5-4b56-b814-d2c2eba173d8
617e32b0-900c-4a4c-a049-4c82422ccdf2,a7badaf7-5e70-48a1-a1e7-16896bd58cef,3a22d464-3df8-42a8-bd55-f13fe2eacf13,f74e88b8-ee5b-417b-b2af-748b8bb4505f,"Silver Loop to/from Dorms & Dining Halls & Campus",0,8f00266a-7147-489c-9516-02077e90e494
f6f23df7-ffc1-42a7-9d2d-8a383a137929,b71be945-f50e-4364-bf1f-6b7bc90a7769,7dcf9da8-87ba-40a8-8f33-2f8f0fd98465,06f74db6-9086-4f2c-8f2c-981b5c5a5a1a,"Tippecanoe Mall to CityBus Center",0,846a21da-9fa0-4a40-afca-d0f1d2df974c
530043d6-a2a6-43f9-be35-b11cf91743bc,a7badaf7-5e70-48a1-a1e7-16896bd58cef,3683a8df-3273-4c05-8f90-2365d2737310,c3b28356-ec91-45f0-b1ac-5cc5d27bda06,"Market Square to Tippecanoe Mall",0,9b4a77b9-a2fb-42f7-bf24-aa8e6592159b
f6a80665-963c-4b8a-bea8-41271dc09bab,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,48ea7999-32b7-4904-bfae-c82733463853,2c6a92ab-a79b-487e-bdb8-2c4b2341b775,"Schuyler to Schuyler Ave",0,1c12b01c-27c9-481f-b85a-1653f297e435
efb80edd-b57f-498f-9b39-a54091b381ce,a7badaf7-5e70-48a1-a1e7-16896bd58cef,adb2c450-fcef-4a33-a09d-8dbf1cd51035,4a0b5f4f-a628-43d4-adbe-3e4c971f883c,"Ross Ade Loop to/from Ross Ade Lot & Campus",0,f56601da-c8b3-4184-8f2d-b2613fa087a1
5dda9dcd-6fde-4700-9d66-5d3d73872adc,f1eabeb2-f736-4baa-b241-725acb8c3e78,9cccd07e-11e0-4be3-bc7c-db632e607ed6,4aecdd6a-754a-4704-80e5-9b2c34b83cc2,"Purdue West to Campus & Klondike Rd & WL Walmart",0,ef9ab31b-bde4-4fdc-ab1f-33a649b2043b
f6a80665-963c-4b8a-bea8-41271dc09bab,a7badaf7-5e70-48a1-a1e7-16896bd58cef,21693de5-2b13-4d09-8ce7-9e76cd9d6312,28353004-fec2-4ee4-859b-6a1f752e3a88,"Schuyler to CityBus Center",1,74e7f15e-f775-48b9-b61b-801290745d75
530043d6-a2a6-43f9-be35-b11cf91743bc,81ffce56-5294-48f9-b870-e510c336fbb1,1047df77-b553-4679-873e-9b5984753206,584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,"Market Square to Tippecanoe Mall",0,afc9b170-1bff-4b16-ba85-fbf48ce00df4
e8784ff3-a2c2-45c3-aacb-5231944bc761,81ffce56-5294-48f9-b870-e510c336fbb1,67ae71f5-df8f-4e73-ac16-3d8c99590596,63bf7988-81b1-4a57-8ab4-0233f9044b48,"Happy Hollow to River Rd & Kalberer Rd",0,ca60faec-fbf6-437f-8a3e-290a1c5d6eb4
87f0662c-8578-408d-b29b-89bc2e64cce9,db65d240-3584-4366-8c42-faf0370442cd,c5980312-349f-4f67-9e72-105e28a27935,a347ba66-c983-4f5f-9910-7f93a4f9e742,"4th St to to Veterans Memorial Pkwy S / Walmart",0,d5e30153-e13c-4d17-8b4f-1872ba695929
9507e8fc-dc72-4262-9bc3-b44a4cd9e466,81ffce56-5294-48f9-b870-e510c336fbb1,70f14e24-acfc-43e1-8e72-ab8fe4c5343e,0d22d965-dbae-42fd-9252-4e45d14ca76a,"Park East to CityBus Center",0,3ceb55ae-5b3e-4f52-b5ec-173d81b34938
43c32665-1947-4a28-8041-3f68feab4a2e,b71be945-f50e-4364-bf1f-6b7bc90a7769,2ad55b19-3da1-47d9-adcf-f6b881de2ecd,9daca57c-6552-4bc9-ad4e-ada819b856c3,"Tower Acres Loop from Campus to Tower Acres",1,41a4d35d-2bb2-4639-a417-5e5017ab635b
f6a80665-963c-4b8a-bea8-41271dc09bab,a7badaf7-5e70-48a1-a1e7-16896bd58cef,315d7cb8-c955-47d7-9d04-42e9f097c0c5,28353004-fec2-4ee4-859b-6a1f752e3a88,"Schuyler to CityBus Center",1,74e7f15e-f775-48b9-b61b-801290745d75
530043d6-a2a6-43f9-be35-b11cf91743bc,b71be945-f50e-4364-bf1f-6b7bc90a7769,ece02be3-8173-4696-bcfc-4089255f04d2,c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,"Market Square to CityBus Center",1,66b1af6b-a6a3-4b2d-b2a4-f3bd7178c2b5
e8784ff3-a2c2-45c3-aacb-5231944bc761,b71be945-f50e-4364-bf1f-6b7bc90a7769,9a57818a-ca4f-40a5-a146-e5345ea51ab1,f7679137-7008-44ce-852b-e6e64ff36224,"Happy Hollow from Kalberer & River Rd & PMU",1,9a80a791-dac2-4b01-a3eb-0d7262ab41af
df6be418-4504-4a4e-84db-262314a5d83d,a7badaf7-5e70-48a1-a1e7-16896bd58cef,9981bd32-5a10-43a8-92df-8df184b7cd55,3842dd59-57d2-45dc-9e3d-ed2a6b120608,"Connector to West Lafayette & Campus",0,14d30060-9812-4cd7-8920-535d4603db15
87f0662c-8578-408d-b29b-89bc2e64cce9,a7badaf7-5e70-48a1-a1e7-16896bd58cef,d2deac54-bbfa-4dd6-bed4-68f99c482ca6,a347ba66-c983-4f5f-9910-7f93a4f9e742,"4th St to to Veterans Memorial Pkwy S / Walmart",0,9db08326-4809-4547-b941-51ea753d581e
df6be418-4504-4a4e-84db-262314a5d83d,f1eabeb2-f736-4baa-b241-725acb8c3e78,9dd5f61f-c84e-465f-a57b-527b88008abb,3842dd59-57d2-45dc-9e3d-ed2a6b120608,"Connector to West Lafayette & Campus",0,4c0f3401-a0fa-48f7-9b14-72f463e58643
e5a0ef68-519e-4042-8a27-e3fe6f782437,b71be945-f50e-4364-bf1f-6b7bc90a7769,0a301684-62d7-41b3-8942-90a9a195a212,4cf959ac-7a82-4be8-b57e-95e106d45096,"Express from Avenue Apts North and South to Campus",0,b8b7450f-7013-4d83-9ab0-1add7867ee76
f6a80665-963c-4b8a-bea8-41271dc09bab,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,42490485-dc34-4241-949e-a06c674e3ebc,2c6a92ab-a79b-487e-bdb8-2c4b2341b775,"Schuyler to Schuyler Ave",0,1c12b01c-27c9-481f-b85a-1653f297e435
efb80edd-b57f-498f-9b39-a54091b381ce,b71be945-f50e-4364-bf1f-6b7bc90a7769,e89686ba-6f1a-4fb2-906a-558c1f4929d9,4a0b5f4f-a628-43d4-adbe-3e4c971f883c,"Ross Ade Loop to/from Ross Ade Lot & Campus",0,c08abba8-bd5a-422c-b8ad-c495ee75a268
f6f23df7-ffc1-42a7-9d2d-8a383a137929,81ffce56-5294-48f9-b870-e510c336fbb1,45af45ad-c5d5-4cb8-8529-d8e330977394,348b0c01-e2e6-42fc-ada8-ba99e7980d2f,"Tippecanoe Mall to the Tippecanoe Mall",1,1cbe32c7-2c9d-488d-9e83-2950eaaf9b4a
87f0662c-8578-408d-b29b-89bc2e64cce9,a7badaf7-5e70-48a1-a1e7-16896bd58cef,426bd830-2052-4bbc-8236-23d517f5a385,63fef74e-f48d-4147-b8e0-4e1d568310ae,"4th Street to CityBus Center",1,9db08326-4809-4547-b941-51ea753d581e
f6f23df7-ffc1-42a7-9d2d-8a383a137929,db65d240-3584-4366-8c42-faf0370442cd,f2165d9d-e7b8-4e74-9113-2584eaa1e44e,3501c989-ea44-4a9e-a960-cd2195cb1f48,"Tippecanoe Mall to CityBus Center",0,996ea7cf-b3cd-4ea7-bbb9-5b6ef5bc40c4
e8784ff3-a2c2-45c3-aacb-5231944bc761,a7badaf7-5e70-48a1-a1e7-16896bd58cef,ebc1ada3-de9a-406a-bb77-d4619fd2f13d,63bf7988-81b1-4a57-8ab4-0233f9044b48,"Happy Hollow to River Rd & Kalberer Rd",0,65dc0932-f5bf-4ff5-8754-0ad96dfbcc21
43c32665-1947-4a28-8041-3f68feab4a2e,a7badaf7-5e70-48a1-a1e7-16896bd58cef,9cc1baea-be7d-4d5f-9bcf-37f398143071,d2af05f0-b5f8-496f-8160-727ee3a9dc35,"Tower Acres Loop from Tower Acres to Campus",0,2f7b8cb5-6279-47fa-b270-12d314683888
df6be418-4504-4a4e-84db-262314a5d83d,81ffce56-5294-48f9-b870-e510c336fbb1,d80ed947-bbb5-4397-b02b-0d875e39d4c8,3842dd59-57d2-45dc-9e3d-ed2a6b120608,"Connector to West Lafayette & Campus",0,d22228be-8bb1-4f82-8569-fbd8e5541855
df6be418-4504-4a4e-84db-262314a5d83d,a7badaf7-5e70-48a1-a1e7-16896bd58cef,cd55d57a-1518-42af-9de5-9f97f23838a5,53d05c93-4a7e-43d7-9dea-353b06f02a04,"Connector to Lilly Hall & Downtown Lafayette",1,14d30060-9812-4cd7-8920-535d4603db15
87f0662c-8578-408d-b29b-89bc2e64cce9,b71be945-f50e-4364-bf1f-6b7bc90a7769,baaee22f-60a8-4dce-af8c-7ea7067e1a1e,63fef74e-f48d-4147-b8e0-4e1d568310ae,"4th Street to CityBus Center",1,83a9d5ac-84f6-4d6c-9ab9-b9ae16e69933
e5a0ef68-519e-4042-8a27-e3fe6f782437,b71be945-f50e-4364-bf1f-6b7bc90a7769,907b25af-f273-4f4b-90e8-73299ce990ac,bc8e8277-d971-4f58-8a16-b7ca8dd356ee,"Express to Avenue Apts North and South from Campus",1,2464b40b-d5ad-4e4f-b6ec-c033d58787b6
89b25b67-87df-413b-82b1-003f39e52665,81ffce56-5294-48f9-b870-e510c336fbb1,c1710645-ce2f-422a-9b49-078d5dc84572,c8c7121c-616c-47b6-bed0-eb56731f9a8a,"Salisbury to CityBus Center",0,2c240581-88ee-4369-91b5-fe9fc5fcdb73
89b25b67-87df-413b-82b1-003f39e52665,81ffce56-5294-48f9-b870-e510c336fbb1,d9d5b6db-6009-4a3a-9dca-a6c28b42b35c,310c2506-8414-40ca-b304-b19618f5ed19,"Salisbury to Campus & WL Walmart",1,8f7b95aa-e98d-4eca-85dc-c3065511825e
a58524c6-1012-4a58-a65d-9ca2cd2b10d4,db65d240-3584-4366-8c42-faf0370442cd,420c6b79-a39d-4938-a107-c01a05079069,3ee56318-fb12-4080-b885-3f00f42c3889,"Lafayette Square to CityBus Center",0,d05210a2-4e64-4b2e-adab-d65dd5083543
859ef4b8-cf3a-4a8f-ae1f-60ac8a4a3e0b,b71be945-f50e-4364-bf1f-6b7bc90a7769,4a0bff1b-c2b4-492a-9534-e1885794d37a,8a374ec5-265a-4d89-8f85-2cc7b4bd8fed,"Bronze Loop from Campus to Riverwalk",1,1e9bead5-7635-4a78-bedb-33a17c25859a
df6be418-4504-4a4e-84db-262314a5d83d,81ffce56-5294-48f9-b870-e510c336fbb1,68dd221d-2769-4c0d-82ca-dfd209699a30,53d05c93-4a7e-43d7-9dea-353b06f02a04,"Connector to Lilly Hall & Downtown Lafayette",1,a2b23489-135f-4ed5-a21f-69b882b17c7e
f6f23df7-ffc1-42a7-9d2d-8a383a137929,81ffce56-5294-48f9-b870-e510c336fbb1,389c88b8-f8f0-41f1-ab00-988bcd1023e9,06f74db6-9086-4f2c-8f2c-981b5c5a5a1a,"Tippecanoe Mall to CityBus Center",0,2c240581-88ee-4369-91b5-fe9fc5fcdb73
f87f7512-b0fb-4296-92e6-4cfd19a2ef0a,f1eabeb2-f736-4baa-b241-725acb8c3e78,dd74b6c9-a142-401a-8096-3c8bc65e3c22,260931e0-53bc-4a75-a9d1-b36078bf965e,"S 9th St to Beck Ln",1,fa6190e7-09a5-4389-882e-6bbab6953b58
efb80edd-b57f-498f-9b39-a54091b381ce,a7badaf7-5e70-48a1-a1e7-16896bd58cef,45ea90b4-cccd-42c6-9be6-f3e222e5e2e5,4a0b5f4f-a628-43d4-adbe-3e4c971f883c,"Ross Ade Loop to/from Ross Ade Lot & Campus",0,3301a50d-9b0f-430e-ad96-b3c79ec61fc7
df6be418-4504-4a4e-84db-262314a5d83d,a7badaf7-5e70-48a1-a1e7-16896bd58cef,3cda3d47-2f95-4ba4-9d54-1c17051174cd,3842dd59-57d2-45dc-9e3d-ed2a6b120608,"Connector to West Lafayette & Campus",0,14d30060-9812-4cd7-8920-535d4603db15
f9f6f42f-13ff-4326-8592-5e205b0eeb6b,f1eabeb2-f736-4baa-b241-725acb8c3e78,f9ef35dc-58df-4ce3-90d6-04852237f4a2,828c66cd-6de9-4f27-b1f7-75fc65645064,"CityBus Center to Walmart & Meijer",1,956f0ac1-1726-4e15-92f2-1845a2423dc9
4c8205d4-4504-4d99-8269-f6b39768fbc5,a7badaf7-5e70-48a1-a1e7-16896bd58cef,ab209fe4-50a5-441f-b0f3-9570d0a15ea3,2f24c6d2-3f4d-4496-aa26-f5d68b553f8c,"Gold Loop from Campus to Purdue Village & Dorms",0,ffd47cef-4813-477a-ac78-525c2a82c9ed
f87f7512-b0fb-4296-92e6-4cfd19a2ef0a,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,c4e89679-5179-410b-a41a-bcc4d21a23e8,260931e0-53bc-4a75-a9d1-b36078bf965e,"S 9th St to Beck Ln",1,f072c853-cfef-441c-a737-2366ae4cc43b
530043d6-a2a6-43f9-be35-b11cf91743bc,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,1560650d-0615-4b2a-bd87-ce307681c297,37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,"Market Square to CityBus Center",1,8fe4bde3-b799-4766-a271-d78273558280
64ba5592-c5b9-48ef-8e9e-9ed499b067ed,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,32233789-7a78-4c9c-9b71-4464022dd4e0,528a9693-c87a-48d5-9ff7-4a1ddb840396,"Northwestern to Yeager and Purdue",1,f570214d-6055-4e78-a6f3-7629bbc72121
e5a0ef68-519e-4042-8a27-e3fe6f782437,b71be945-f50e-4364-bf1f-6b7bc90a7769,3466533f-a19c-4ac2-bfe1-6ae9ac71cd86,4cf959ac-7a82-4be8-b57e-95e106d45096,"Express from Avenue Apts North and South to Campus",0,b8b7450f-7013-4d83-9ab0-1add7867ee76
f9f6f42f-13ff-4326-8592-5e205b0eeb6b,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,c2cbbf49-edbe-4ccc-b4cd-f31260c12efb,828c66cd-6de9-4f27-b1f7-75fc65645064,"CityBus Center to Walmart & Meijer",1,1ebe55fe-b025-4bfe-9e77-c777622c78bc
617e32b0-900c-4a4c-a049-4c82422ccdf2,b71be945-f50e-4364-bf1f-6b7bc90a7769,d6926e88-e140-4c20-8ad4-a5627e991e02,f74e88b8-ee5b-417b-b2af-748b8bb4505f,"Silver Loop to/from Dorms & Dining Halls & Campus",0,8aaba9e0-135b-4ae8-8fb7-712d58fe1078
f9f6f42f-13ff-4326-8592-5e205b0eeb6b,b71be945-f50e-4364-bf1f-6b7bc90a7769,49813ab5-232e-4136-bccc-2eed6c8fcaa4,828c66cd-6de9-4f27-b1f7-75fc65645064,"CityBus Center to Walmart & Meijer",1,1caceba5-8f7d-4404-bf95-9a1285f7ecbc
f6a80665-963c-4b8a-bea8-41271dc09bab,a7badaf7-5e70-48a1-a1e7-16896bd58cef,ef6fc4bb-f7b2-4769-8ce3-81f8bb95a0b0,2c6a92ab-a79b-487e-bdb8-2c4b2341b775,"Schuyler to Schuyler Ave",0,74e7f15e-f775-48b9-b61b-801290745d75
1b56151f-b6a8-43b3-86bf-5e3b80adef63,b71be945-f50e-4364-bf1f-6b7bc90a7769,34b920de-9c90-456a-a6f0-5419f49ebde5,92365c4a-4bfd-4943-9183-02d3b27a0d01,"to/from Village West, Cottage Apts, & Purdue Univ",0,12074c74-a0ec-4142-b2c1-60c5be7ac6a8
89b25b67-87df-413b-82b1-003f39e52665,a7badaf7-5e70-48a1-a1e7-16896bd58cef,4a5ab3b5-ef42-48fd-800f-71e3b4f56745,310c2506-8414-40ca-b304-b19618f5ed19,"Salisbury to Campus & WL Walmart",1,2328ad9f-d3ec-4c43-9328-f819feac29e8
5dda9dcd-6fde-4700-9d66-5d3d73872adc,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,44a9a00c-e66a-474c-8e11-814b2691100d,61d36eea-381d-428b-ae26-f2d758f9c323,"Purdue West to Campus & CityBus Center",1,f2495e12-00c6-48a3-bbd5-81a1c5515583
df6be418-4504-4a4e-84db-262314a5d83d,b71be945-f50e-4364-bf1f-6b7bc90a7769,77dfffed-cc94-44f3-a1d7-9bec36dca61e,53d05c93-4a7e-43d7-9dea-353b06f02a04,"Connector to Lilly Hall & Downtown Lafayette",1,e47bec5a-05be-49ec-b777-997cdef092d7
43c32665-1947-4a28-8041-3f68feab4a2e,a7badaf7-5e70-48a1-a1e7-16896bd58cef,3e671bcb-fd47-47b6-b217-938822efbcc3,d2af05f0-b5f8-496f-8160-727ee3a9dc35,"Tower Acres Loop from Tower Acres to Campus",0,2f7b8cb5-6279-47fa-b270-12d314683888
89b25b67-87df-413b-82b1-003f39e52665,a7badaf7-5e70-48a1-a1e7-16896bd58cef,f264424a-13e0-4841-ad28-8dbaa3d46330,310c2506-8414-40ca-b304-b19618f5ed19,"Salisbury to Campus & WL Walmart",1,2328ad9f-d3ec-4c43-9328-f819feac29e8
5dda9dcd-6fde-4700-9d66-5d3d73872adc,81ffce56-5294-48f9-b870-e510c336fbb1,87908b13-be08-48b7-af75-e843e456c9cd,61d36eea-381d-428b-ae26-f2d758f9c323,"Purdue West to Campus & CityBus Center",1,46b8f9b1-b841-4217-aedc-b494ec5ac53a
4c8205d4-4504-4d99-8269-f6b39768fbc5,a7badaf7-5e70-48a1-a1e7-16896bd58cef,38ddcd75-e2ad-4ed0-a52c-778f26096fbd,c75e0b4b-1197-4ad8-9e85-cb47a54ffca1,"Gold Loop from Purdue Village & Dorms to Campus",1,ac0c4478-97e3-4c5c-9206-d6eb5003f04e
89b25b67-87df-413b-82b1-003f39e52665,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,8c8a467e-5a62-4646-85db-c441caf538bf,310c2506-8414-40ca-b304-b19618f5ed19,"Salisbury to Campus & WL Walmart",1,8fe4bde3-b799-4766-a271-d78273558280
859ef4b8-cf3a-4a8f-ae1f-60ac8a4a3e0b,b71be945-f50e-4364-bf1f-6b7bc90a7769,5754cf86-8a61-41de-9bac-bcc95c64e1c4,8adb4399-297d-4448-b593-285b0a2a427f,"Bronze Loop from Riverwalk & Lafayette to Campus",0,1e9bead5-7635-4a78-bedb-33a17c25859a
617e32b0-900c-4a4c-a049-4c82422ccdf2,a7badaf7-5e70-48a1-a1e7-16896bd58cef,ce2a5154-954a-45df-ab1b-78626f8e0e22,f74e88b8-ee5b-417b-b2af-748b8bb4505f,"Silver Loop to/from Dorms & Dining Halls & Campus",0,a3c94dc7-ed39-431d-8388-dd1432d53357
a58524c6-1012-4a58-a65d-9ca2cd2b10d4,a7badaf7-5e70-48a1-a1e7-16896bd58cef,d44d330d-85a2-4401-9829-bf7634d49acd,f5631747-1e26-43e7-b1b8-b1d1db2e9e39,"Lafayette Square to Ivy Tech & Tippecanoe Mall",1,a2db1102-db77-4c6e-b80e-835bbdca5484
87f0662c-8578-408d-b29b-89bc2e64cce9,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,b4b7f101-4a32-48a5-9d38-cff02231fe05,63fef74e-f48d-4147-b8e0-4e1d568310ae,"4th Street to CityBus Center",1,f072c853-cfef-441c-a737-2366ae4cc43b
f87f7512-b0fb-4296-92e6-4cfd19a2ef0a,f1eabeb2-f736-4baa-b241-725acb8c3e78,10bf70bb-35c8-4f1b-87d8-7800b8bf7cc3,7e445997-59a3-46db-8b49-4c619faccbc9,"South 9th Street to CityBus Center",0,c30eee47-460f-4015-a0e8-b2df688aed18
f6f23df7-ffc1-42a7-9d2d-8a383a137929,c2268ce8-2e2c-4ab3-a9c0-8720c84ad706,7dc1b436-8382-4fe1-86ce-c9a36b1280fd,348b0c01-e2e6-42fc-ada8-ba99e7980d2f,"Tippecanoe Mall to the Tippecanoe Mall",1,8fe4bde3-b799-4766-a271-d78273558280
