stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type
e1060ff4-a037-4eac-84c4-6b6c25aeecd8,"BUS340S","Twyckenham Blvd & 9th St (SW Corner) - BUS340S","",40.3818433214332,-86.885783486711,0
7aedc861-4f71-4390-8b2a-c6fb53c19202,"BUS866","Twyckenham & 18th St (SW Corner) - BUS866","",40.3815818060387,-86.8764547632012,0
274a85cd-29dc-4d11-a4e7-b16e9aee54c1,"BUS869","18th St & Normandy Dr (NW Corner) - BUS869","",40.3782317267794,-86.8763488159388,0
6d62c94a-1abe-4fa5-85b0-eb88bd2b7883,"BUS870NW","18th St & Southaven Blvd (NW Corner) - BUS870NW","",40.3770958111939,-86.8762938306507,0
79f350c8-e8ba-4ded-acfe-230a1759ce2d,"BUS871","18th St & Ortman Ln (NW Corner) - BUS871","",40.3746751174137,-86.8762321398396,0
be8349ca-c529-4e33-9c6d-1295d8289277,"BUS872","18th St & Newsom Dr (NW Corner) - BUS872","",40.3717018885435,-86.8763152883241,0
e23233a4-de2e-49fc-97b2-e92a09770289,"BUS873","18th St & Waverly Dr (NW Corner) - BUS873","",40.3696768206165,-86.8762321398396,0
af3d5317-d8e6-47c0-868d-4829eab6171d,"BUS874","Valley Lakes Center on Vet Mem Pkwy S - BUS874","",40.367103,-86.874180249821,0
eae0e51f-865a-4247-872b-92dfa164cab4,"BUS875SW","Vet Mem Pkwy S & Regal Valley Dr - BUS875SW","",40.367103,-86.8713411314095,0
b244979b-0e9c-4105-bb0e-2add6262c65e,"BUS876","Foxfire Apts on Veterans Mem Pkwy S - BUS876","",40.367103,-86.8681922178383,0
3f711a71-9119-4bbf-88b1-fc3342fd019a,"BUS877","Promenade Pkwy & Veterans Memorial Pkwy S-BUS877","""Promenade Pkwy & Veterans Memorial Pkwy S - BUS87""",40.3667344371518,-86.8628881491952,0
697a709c-99b6-4df4-a7ba-10b625d635b7,"BUS892","Pink Walrus Yogurt - BUS892","",40.366158,-86.861817,0
d9c70ad1-aa71-4518-8c10-834b5ef2d902,"BUS893","Walmart (South Lafayette) (West of Entr) - BUS893","",40.3652,-86.8606,0
e9f4b7d5-cba8-4109-a6db-9d611801757a,"BUS437W","Pay Less off SR38/25(East of Shelter) - BUS437W","""Pay Less off SR38/25 (East of Shelter) BUS437W""",40.391134,-86.84458,0
d523fda3-3dff-44ec-9e02-52a97650c009,"BUS719","SR 38/25 & Torchwood Dr (SW Corner) - BUS719","",40.3899154299447,-86.840868552975,0
4cce5375-16d0-4049-aff6-5a0fdf1fce96,"BUS941NW","Creasy Ln & Bonlou Dr (Menards Entrance)- BUS941NW","",40.3872117630966,-86.8402167761455,0
524333a9-05ae-44ed-ab89-a92dade7fbbe,"BUS142N","Ivy Tech on Creasy Ln - BUS142N","""Ivy Tech on Creasy Ln (across Shelter) BUS142N""",40.3852443626669,-86.8418126906045,0
f76389fc-a4ee-467b-af07-95856885ceda,"BUS404NE","Creasy Ln & US 52 (NE Corner) - BUS404NE","",40.3834030260684,-86.8432490136176,0
a449afb7-abe6-43cc-9a56-8f821c364527,"BUS711N","Brady Ln & Imperial Pkwy (NE Corner) - BUS711N","",40.3820190061342,-86.848964801369,0
2d639bee-db06-4838-b172-987c58813dbd,"BUS961","Village Pantry on Brady Ln (North) - BUS710N","",40.3819559742186,-86.8586703752679,0
7c3e5849-9a18-40ca-a190-086e61ffcb45,"BUS301N","Pheasant Run Apts on Brady Ln (at Shelter)-BUS301N","",40.3819278110223,-86.8612359083436,0
dcdc2faf-d7a1-434b-ae4e-93447d683755,"BUS720","Brady Ln & Portsmouth Dr W (NE Corner) - BUS720","",40.3818647791066,-86.8660410860801,0
14c3e7a2-298c-49ab-a2da-2788c2b2f6cc,"BUS449N","Brady Ln & Commanche Tr (NE Corner) - BUS449N","",40.3818124760278,-86.8692597370899,0
d618df46-50ca-4cb4-ab55-12f0b7b9a9a2,"BUS735E","Commanche Tr & Shasta Dr (SE Corner) - BUS735E","",40.3824776639031,-86.8693670254569,0
da7d38de-c25b-49d2-a3be-8bc352940a99,"BUS736","Commanche Tr & Yuma Ave (SE Corner) - BUS736","",40.3847924104209,-86.8695789199816,0
1f3d79e9-04c9-44df-90a5-c49e8bb267e1,"BUS731E","Commanche Tr & Beck Ln (SE Corner) - BUS731E","",40.3880687289279,-86.8699302893836,0
e4faf925-53a9-4991-acbf-4b6bff463fc8,"BUS737","Summerfield Dr & Maumee Pl (SE Corner) - BUS737","",40.3888505929023,-86.8710447472956,0
c78ba117-9e50-4464-9608-c819fd24efbe,"BUS942","Ottawa Dr & Summerfield Dr (SE Corner) - BUS942","",40.3910339111706,-86.8710715693874,0
7a92cc45-2701-4021-b432-9d3cd9adaeeb,"BUS428N","Iroquois Tr & Summerfield Dr (NW of) - BUS428N","",40.391900264734,-86.8711748344406,0
815bbc97-3509-4649-9a1b-454780b42959,"BUS315N","Shoshone Dr & Osage Dr (West of) - BUS315N","",40.3934559460554,-86.8722705168885,0
d0b61d0d-9455-4a92-9835-e6c9eeaf0cd5,"BUS469N","Georgetown Apts on Shoshone Dr - BUS469N","""Georgetown Apts on Shoshone Dr BUS469N""",40.3934452172187,-86.8753349408707,0
c260b620-5bc5-4c57-9b16-420e31b9d729,"BUS739","Shoshone Dr & 18th St (NE Corner) - BUS739","",40.3934398528004,-86.8763769791351,0
